Depth;POINTID;OC;TH_LAT;TH_LONG;SURVEY_DATE;Elev;LC0_Desc;LC1_Desc;LU1_Desc
0-20 cm;99962228;6.5;42.06467096;-4.856606027;23/06/18;819;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99962246;6.2;42.22370675;-4.896317877;19/07/18;866;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99962290;29.5;42.61226213;-4.99458798;05/07/18;980;Woodland;Broadleaved woodland;Forestry
0-20 cm;99962308;7.6;42.77113547;-5.035286009;17/06/18;1141;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982132;11.1;41.219164;-4.62604808;13/08/18;845;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982154;10.1;41.41385702;-4.672761889;21/05/18;825;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982250;7.8;42.26259653;-4.881370248;19/07/18;875;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982262;6.7;42.36859442;-4.908004257;31/07/18;909;Cropland;Other Leguminous  and mixtures for fodder;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002074;26.1;40.70898677;-4.48153602;30/08/18;1475;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99002080;9.2;40.76214673;-4.49393606;30/08/18;1186;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002120;4.3;41.11641053;-4.577341477;21/07/18;929;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002188;16;41.71811874;-4.722137372;04/06/18;799;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002200;7.1;41.82423224;-4.748090949;27/06/18;909;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002254;6.2;42.30148321;-4.866407731;19/07/18;891;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002264;22.3;42.38981649;-4.888595944;20/07/18;973;Woodland;Broadleaved woodland;Forestry
0-20 cm;99002282;9.3;42.54877982;-4.928756637;05/07/18;1058;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022060;22;40.5883594;-4.429504473;17/08/18;1299;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022078;3.7;40.74787074;-4.466534485;29/08/18;1259;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022086;11;40.81874928;-4.483074915;29/08/18;1136;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99022118;3.1;41.10216906;-4.549750361;21/07/18;896;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99022136;2.5;41.26152646;-4.587620169;21/07/18;824;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022172;6.1;41.58009869;-4.66415981;22/05/18;756;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022194;15.3;41.7746884;-4.711466198;30/05/18;835;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99022198;13;41.81006076;-4.720111209;27/06/18;903;Bareland;Other bare soil;Fallow land
0-20 cm;99022252;4;42.28735972;-4.838158235;19/07/18;885;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022262;4.2;42.37570195;-4.860295818;20/07/18;946;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99042070;16.9;40.68041617;-4.426802545;30/08/18;1310;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99042080;19.6;40.76903032;-4.447391326;29/08/18;1151;Woodland;Broadleaved woodland;Forestry
0-20 cm;99042164;17.1;41.51280841;-4.623519569;22/05/18;759;Cropland;Other root crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99042182;4.8;41.67205499;-4.662015924;02/06/18;785;Grassland;Spontaneously re-vegetated surfaces;Other abandoned areas
0-20 cm;99042196;8.6;41.79588078;-4.692145433;04/06/18;838;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99042322;81;42.90903359;-4.970920887;18/06/18;1256;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99042344;70.2;43.10315862;-5.021041952;07/07/18;1303;Woodland;Broadleaved woodland;Forestry
0-20 cm;99062058;66.4;40.57748096;-4.378992903;17/08/18;1269;Woodland;Pine dominated mixed woodland;Semi-natural and natural areas not in use
0-20 cm;99062076;43;40.73701777;-4.415883007;29/08/18;1254;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062184;17.2;41.69323942;-4.642704884;02/06/18;904;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062202;17.1;41.85244411;-4.681445317;25/06/18;905;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062246;7.5;42.24141317;-4.777305093;28/06/18;875;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062252;5.9;42.29443269;-4.790506101;30/06/18;899;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062270;10.7;42.45346004;-4.830297469;31/07/18;992;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062274;18.9;42.4887931;-4.839178554;31/07/18;1003;Grassland;Grassland without tree/shrub cover;Forestry
0-20 cm;99062288;23.5;42.61244064;-4.870373489;18/06/18;1101;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99082110;6;41.04167993;-4.462895547;21/07/18;919;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082224;17.3;42.05047503;-4.705430176;21/06/18;793;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082232;11.3;42.1211968;-4.722860159;02/06/18;804;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082236;13.3;42.15655421;-4.731595768;28/06/18;814;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082242;12.9;42.209586;-4.744725035;28/06/18;874;Cropland;Other Leguminous  and mixtures for fodder;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102104;5.7;40.99196908;-4.42707114;29/08/18;966;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102176;14;41.62942721;-4.578408529;02/06/18;800;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102202;16.6;41.85943513;-4.634111287;25/06/18;846;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102220;8.4;42.01861403;-4.673008828;21/06/18;804;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102234;10.5;42.14238747;-4.703453404;02/06/18;823;Cropland;Other fibre and oleaginous crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102260;9.3;42.37217743;-4.760441171;30/06/18;916;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102270;11.2;42.46053226;-4.782515955;20/07/18;951;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102292;25.2;42.65486228;-4.831389547;18/06/18;1106;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102296;16.9;42.69018755;-4.840321609;18/06/18;1130;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102302;20.5;42.74317114;-4.853746367;18/06/18;1181;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102306;30.8;42.77849067;-4.862714027;20/05/18;1250;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99122070;14.3;40.69409529;-4.33381061;18/06/18;1375;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122088;3.9;40.85363052;-4.370703755;24/08/18;1089;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122114;3.4;41.08398651;-4.424449022;29/08/18;895;Bareland;Other bare soil;Fallow land
0-20 cm;99122150;16.1;41.40277805;-4.499766042;27/08/18;846;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122190;9.2;41.75676992;-4.584700179;07/06/18;807;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122250;7.7;42.28732383;-4.714625469;30/06/18;896;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122280;32.8;42.55240642;-4.780750476;29/06/18;985;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122298;24.1;42.71139398;-4.82080468;18/06/18;1099;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99122304;19.5;42.76437952;-4.834219898;18/06/18;1212;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99142216;12.2;41.9902302;-4.616906257;21/06/18;925;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99142218;19.4;42.00791737;-4.621225314;21/06/18;929;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99142272;12;42.4852536;-4.739136619;29/06/18;947;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99142296;27.7;42.69726878;-4.792355974;20/05/18;1167;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99142300;16.3;42.73259663;-4.801275309;18/06/18;1188;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99162082;4.4;40.80727754;-4.311793702;15/06/18;1047;Grassland;Spontaneously re-vegetated surfaces;Semi-natural and natural areas not in use
0-20 cm;99162160;19.8;41.49820652;-4.473798356;22/05/18;918;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162204;16.5;41.88757223;-4.56738122;20/06/18;804;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162208;18.2;41.92295527;-4.575969038;20/06/18;842;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162226;12.6;42.08215043;-4.614781754;20/06/18;804;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162232;6.2;42.13520514;-4.62778055;02/06/18;849;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162316;19.5;42.87742952;-4.813040838;19/06/18;1338;Artificial land;Other artificial areas;Electricity, gas and thermal power distribution
0-20 cm;99182080;36.1;40.79295051;-4.284414768;27/08/18;1106;Woodland;Broadleaved woodland;Forestry
0-20 cm;99182116;8.4;41.11198149;-4.358406655;23/08/18;951;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182138;5.4;41.3068521;-4.404134952;27/08/18;836;Cropland;Other root crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182188;12.6;41.74947929;-4.509532166;07/06/18;829;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182218;7.4;42.01488259;-4.573767745;20/06/18;817;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182242;7.8;42.22711217;-4.625704717;25/06/18;870;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182246;7.9;42.26247574;-4.634408772;25/06/18;872;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182272;5.2;42.49228315;-4.691321907;01/07/18;982;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99202126;3.1;41.20398886;-4.35570795;27/08/18;860;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99202150;20.5;41.41655036;-4.405730805;27/08/18;930;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202176;14.6;41.64673142;-4.460452972;02/06/18;855;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202186;17.2;41.73523666;-4.48164849;07/06/18;916;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202190;13.9;41.77063472;-4.490149966;07/06/18;926;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202252;14.4;42.31901115;-4.623646189;30/06/18;872;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202262;8.6;42.40740744;-4.645485196;27/06/18;922;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202276;7.7;42.53113829;-4.676205458;29/06/18;1011;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202288;8.5;42.63717106;-4.702673235;17/06/18;1108;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222070;65.2;40.71107121;-4.217521176;27/08/18;1352;Woodland;Broadleaved woodland;Forestry
0-20 cm;99222080;32.6;40.79973557;-4.237830141;27/08/18;1112;Woodland;Broadleaved woodland;Forestry
0-20 cm;99222092;2.5;40.9061136;-4.26230466;24/08/18;1058;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222146;3.9;41.38455619;-4.373859403;23/06/18;827;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222178;13.3;41.66787895;-4.441080861;30/05/18;844;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222260;8.3;42.39322282;-4.61723697;27/06/18;949;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99242076;27.6;40.76765367;-4.206414009;27/08/18;1262;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99242102;2.7;40.99814254;-4.259422491;23/08/18;945;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99242162;11.8;41.52966658;-4.383809803;23/05/18;941;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;99242216;3.8;42.00759543;-4.498277139;16/06/18;820;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99242288;27.1;42.64418603;-4.654736377;17/06/18;1093;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99262106;4.1;41.03698698;-4.244245711;23/08/18;941;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262164;19.7;41.55080127;-4.364442241;23/05/18;884;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262268;7.9;42.4709163;-4.586922247;29/06/18;945;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282184;11.4;41.73129858;-4.382892763;24/05/18;802;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282198;17.2;41.85521822;-4.412501057;18/06/18;800;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282212;11.6;41.97910989;-4.442272522;16/06/18;789;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282230;8.8;42.13835814;-4.480791848;16/06/18;808;Cropland;Mix of cereals;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282256;16.6;42.36830206;-4.53691596;26/06/18;877;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282278;9.2;42.5627951;-4.584858685;17/06/18;944;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302114;5;41.11466585;-4.213847899;22/08/18;933;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302190;16.9;41.78784042;-4.371909316;07/06/18;935;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302196;19.8;41.84095059;-4.384588998;18/06/18;805;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302214;13.9;42.00025033;-4.422807804;20/07/18;815;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302240;13.8;42.23026862;-4.478493022;21/05/18;858;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302244;11.3;42.26564753;-4.48711079;21/05/18;847;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302250;5.7;42.31871165;-4.500063011;26/06/18;867;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322102;10.9;41.01167388;-4.165942071;22/08/18;1014;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322144;17;41.38388973;-4.252174734;28/04/18;855;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322156;16.9;41.49019064;-4.277072665;23/05/18;951;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322182;13.4;41.72043869;-4.331420245;24/05/18;940;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322216;22.1;42.02138694;-4.403330951;20/07/18;820;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322218;10.9;42.03908466;-4.407590995;20/07/18;852;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322300;31.5;42.7642038;-4.585184224;22/06/18;1159;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99342178;17.3;41.68843416;-4.299404532;17/08/18;879;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99342232;17;42.16639604;-4.413710295;20/07/18;934;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99342268;13.3;42.48480794;-4.491277359;14/06/18;898;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99342280;28.4;42.59090461;-4.51737985;22/06/18;1026;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;99342286;29.1;42.64394535;-4.530477821;22/06/18;1022;Woodland;Broadleaved woodland;Forestry
0-20 cm;99362116;4.5;41.14252225;-4.147688084;22/08/18;927;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362128;6.3;41.24888478;-4.172239861;11/07/18;952;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362146;12.3;41.40838994;-4.209283138;11/07/18;930;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362156;7;41.49698393;-4.229975322;13/07/18;955;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362170;12.9;41.62099157;-4.259080483;20/08/18;806;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362174;9.4;41.6564172;-4.267425552;17/08/18;882;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362210;20.5;41.97514559;-4.34312298;18/07/18;796;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362264;7.5;42.45289431;-4.458700162;14/06/18;883;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362272;7.5;42.52363693;-4.476033643;17/06/18;960;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382100;28;41.00403042;-4.091756075;22/08/18;1114;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382126;15;41.23453057;-4.144683833;11/07/18;929;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99382158;14.1;41.51809047;-4.210564933;13/07/18;958;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382208;18.5;41.96086135;-4.315168489;30/07/18;798;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382252;12.5;42.3502072;-4.408936449;27/06/18;884;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382306;19.7;42.82766859;-4.52627083;22/06/18;1180;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402080;81;40.82999713;-4.028090792;27/08/18;1398;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99402116;5;41.14924846;-4.100837178;26/06/18;969;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402124;4.5;41.22016803;-4.117141485;11/07/18;944;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402214;12;42.01738599;-4.304116456;20/07/18;789;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402242;8.9;42.2651757;-4.363646821;24/06/18;847;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422138;21.1;41.34762239;-4.122297513;11/07/18;937;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422166;12.3;41.59572898;-4.179988647;10/08/18;836;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422198;19;41.87914337;-4.246699882;18/07/18;875;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422234;18.9;42.19781185;-4.322759637;18/05/18;834;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422252;9.6;42.35707775;-4.361196571;27/06/18;859;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422274;8;42.55167439;-4.408548616;17/06/18;940;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422310;35.7;42.86995928;-4.486932377;19/06/18;1150;Woodland;Broadleaved woodland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442088;41.3;40.90763116;-3.997486185;27/08/18;1239;Woodland;Broadleaved woodland;Forestry
0-20 cm;99442110;8.5;41.10275029;-4.041820426;26/06/18;1082;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442164;16.3;41.58138697;-4.152262181;10/08/18;850;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442196;11.3;41.86482861;-4.218817173;18/07/18;882;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442214;13.4;42.02420108;-4.256623424;30/07/18;805;Bareland;Other bare soil;Fallow land
0-20 cm;99442268;<0.0;42.50204552;-4.371666358;04/06/18;885;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442278;9.3;42.59049045;-4.393241911;22/06/18;937;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442296;14.8;42.74965614;-4.432294729;22/06/18;1004;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442322;51.4;42.97948248;-4.489201339;19/06/18;1181;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462112;6.2;41.12382656;-4.022449086;26/06/18;1025;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462148;14.8;41.44297348;-4.095760533;12/07/18;914;Bareland;Other bare soil;Fallow land
0-20 cm;99462152;13.4;41.47842291;-4.103969921;13/07/18;953;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462170;16.7;41.63791732;-4.141071368;09/08/18;802;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462184;10.1;41.76193691;-4.170109302;06/08/18;841;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462188;15.2;41.797366;-4.17843517;18/07/18;951;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462212;22.8;42.00989327;-4.228666037;30/07/18;825;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462234;11.7;42.20463888;-4.275129836;20/05/18;835;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99462238;27.7;42.24003988;-4.283621227;19/05/18;895;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462252;6.9;42.36392577;-4.313447078;26/06/18;863;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462256;12.6;42.39931671;-4.32199915;26/06/18;856;Bareland;Other bare soil;Fallow land
0-20 cm;99462270;15.5;42.52316738;-4.352038418;04/06/18;914;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462274;7.7;42.55854827;-4.360651763;17/06/18;914;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462302;28.7;42.80615207;-4.421330367;22/06/18;1142;Woodland;Broadleaved woodland;Forestry
0-20 cm;99482142;17.6;41.39314783;-4.059952032;12/07/18;939;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99482178;23.9;41.71216203;-4.134010326;09/08/18;953;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99482240;18.1;42.26114812;-4.264033581;24/06/18;833;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99482262;11.8;42.45582033;-4.310940918;04/06/18;915;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99482294;32.4;42.73885955;-4.379904926;22/06/18;1100;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99502156;10.4;41.52058567;-4.065063008;15/07/18;866;Bareland;Other bare soil;Fallow land
0-20 cm;99502164;11.4;41.5914822;-4.081494396;10/08/18;884;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99502206;31.9;41.96354135;-4.168609354;30/07/18;950;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99502300;30.3;42.79535175;-4.368891294;24/06/18;1091;Woodland;Broadleaved woodland;Semi-natural and natural areas not in use
0-20 cm;99522114;5.6;41.15155675;-3.956201251;27/06/18;1059;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522142;13.3;41.39983667;-4.012908471;12/07/18;977;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522178;20.9;41.7188913;-4.086734184;09/08/18;963;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522244;16;42.303353;-4.224821328;15/06/18;867;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522294;55.9;42.74572312;-4.331858336;22/06/18;1017;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542110;54.4;41.11939757;-3.924727564;27/06/18;1162;Shrubland;Shrubland with sparse tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542128;20.4;41.27903891;-3.960997294;12/07/18;981;Grassland;Grassland without tree/shrub cover;Forestry
0-20 cm;99542174;24.7;41.68680381;-4.054851382;09/08/18;957;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542192;25.3;41.84628313;-4.092039303;06/08/18;978;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
