id,objectid,band,long,lat,read,map,map_rescaled
66417,3725,11,2.7390048079381235,38.88255620923036,1.01,1194,0.1194
8611,3725,06,2.7390048079381235,38.88255620923036,1.01,1374,0.1374
353,3725,05,2.7390048079381235,38.88255620923036,1.01,1427,0.1427
12740,3725,02,2.7390048079381235,38.88255620923036,1.01,1677,0.1677
16869,3725,04,2.7390048079381235,38.88255620923036,1.01,1430,0.143
4482,3725,8A,2.7390048079381235,38.88255620923036,1.01,1460,0.146
20998,3725,07,2.7390048079381235,38.88255620923036,1.01,1410,0.141
4483,3726,8A,2.7837955077919294,38.88207385863029,1.13,1460,0.146
354,3726,05,2.7837955077919294,38.88207385863029,1.13,1427,0.1427
12741,3726,02,2.7837955077919294,38.88207385863029,1.13,1677,0.1677
16870,3726,04,2.7837955077919294,38.88207385863029,1.13,1430,0.143
20999,3726,07,2.7837955077919294,38.88207385863029,1.13,1410,0.141
8612,3726,06,2.7837955077919294,38.88207385863029,1.13,1374,0.1374
29257,3726,03,2.7837955077919294,38.88207385863029,1.13,1515,0.1515
33386,3726,08,2.7837955077919294,38.88207385863029,1.13,1383,0.1383
25128,3726,11,2.7837955077919294,38.88207385863029,1.13,1388,0.1388
45773,3726,8A,2.7837955077919294,38.88207385863029,1.13,1193,0.1193
37515,3726,12,2.7837955077919294,38.88207385863029,1.13,1430,0.143
41644,3726,05,2.7837955077919294,38.88207385863029,1.13,1228,0.1228
74676,3726,08,2.7837955077919294,38.88207385863029,1.13,1234,0.1234
78805,3726,12,2.7837955077919294,38.88207385863029,1.13,1173,0.1173
62289,3726,07,2.7837955077919294,38.88207385863029,1.13,1186,0.1186
54031,3726,02,2.7837955077919294,38.88207385863029,1.13,1523,0.1523
49902,3726,06,2.7837955077919294,38.88207385863029,1.13,1218,0.1218
66418,3726,11,2.7837955077919294,38.88207385863029,1.13,1194,0.1194
70547,3726,03,2.7837955077919294,38.88207385863029,1.13,1289,0.1289
58160,3726,04,2.7837955077919294,38.88207385863029,1.13,1204,0.1204
54032,3727,02,2.8287121963643327,38.88207410337975,1.99,1523,0.1523
70548,3727,03,2.8287121963643327,38.88207410337975,1.99,1289,0.1289
49903,3727,06,2.8287121963643327,38.88207410337975,1.99,1218,0.1218
62290,3727,07,2.8287121963643327,38.88207410337975,1.99,1186,0.1186
58161,3727,04,2.8287121963643327,38.88207410337975,1.99,1204,0.1204
66419,3727,11,2.8287121963643327,38.88207410337975,1.99,1194,0.1194
45774,3727,8A,2.8287121963643327,38.88207410337975,1.99,1193,0.1193
33387,3727,08,2.8287121963643327,38.88207410337975,1.99,1383,0.1383
25129,3727,11,2.8287121963643327,38.88207410337975,1.99,1388,0.1388
29258,3727,03,2.8287121963643327,38.88207410337975,1.99,1515,0.1515
41645,3727,05,2.8287121963643327,38.88207410337975,1.99,1228,0.1228
37516,3727,12,2.8287121963643327,38.88207410337975,1.99,1430,0.143
16871,3727,04,2.8287121963643327,38.88207410337975,1.99,1430,0.143
4484,3727,8A,2.8287121963643327,38.88207410337975,1.99,1460,0.146
8613,3727,06,2.8287121963643327,38.88207410337975,1.99,1374,0.1374
12742,3727,02,2.8287121963643327,38.88207410337975,1.99,1677,0.1677
21000,3727,07,2.8287121963643327,38.88207410337975,1.99,1410,0.141
355,3727,05,2.8287121963643327,38.88207410337975,1.99,1427,0.1427
74677,3727,08,2.8287121963643327,38.88207410337975,1.99,1234,0.1234
78806,3727,12,2.8287121963643327,38.88207410337975,1.99,1173,0.1173
78807,3728,12,2.8732605738736163,38.88073167487493,2.58,1173,0.1173
74678,3728,08,2.8732605738736163,38.88073167487493,2.58,1234,0.1234
45775,3728,8A,2.8732605738736163,38.88073167487493,2.58,1193,0.1193
29259,3728,03,2.8732605738736163,38.88073167487493,2.58,1515,0.1515
33388,3728,08,2.8732605738736163,38.88073167487493,2.58,1383,0.1383
37517,3728,12,2.8732605738736163,38.88073167487493,2.58,1430,0.143
25130,3728,11,2.8732605738736163,38.88073167487493,2.58,1388,0.1388
41646,3728,05,2.8732605738736163,38.88073167487493,2.58,1228,0.1228
54033,3728,02,2.8732605738736163,38.88073167487493,2.58,1523,0.1523
58162,3728,04,2.8732605738736163,38.88073167487493,2.58,1204,0.1204
70549,3728,03,2.8732605738736163,38.88073167487493,2.58,1289,0.1289
62291,3728,07,2.8732605738736163,38.88073167487493,2.58,1186,0.1186
66420,3728,11,2.8732605738736163,38.88073167487493,2.58,1194,0.1194
49904,3728,06,2.8732605738736163,38.88073167487493,2.58,1218,0.1218
4485,3728,8A,2.8732605738736163,38.88073167487493,2.58,1460,0.146
356,3728,05,2.8732605738736163,38.88073167487493,2.58,1427,0.1427
21001,3728,07,2.8732605738736163,38.88073167487493,2.58,1410,0.141
16872,3728,04,2.8732605738736163,38.88073167487493,2.58,1430,0.143
8614,3728,06,2.8732605738736163,38.88073167487493,2.58,1374,0.1374
12743,3728,02,2.8732605738736163,38.88073167487493,2.58,1677,0.1677
16873,3729,04,2.9185454881691877,38.88207440407195,1.53,1430,0.143
357,3729,05,2.9185454881691877,38.88207440407195,1.53,1427,0.1427
12744,3729,02,2.9185454881691877,38.88207440407195,1.53,1677,0.1677
4486,3729,8A,2.9185454881691877,38.88207440407195,1.53,1460,0.146
8615,3729,06,2.9185454881691877,38.88207440407195,1.53,1374,0.1374
21002,3729,07,2.9185454881691877,38.88207440407195,1.53,1410,0.141
37518,3729,12,2.9185454881691877,38.88207440407195,1.53,1430,0.143
45776,3729,8A,2.9185454881691877,38.88207440407195,1.53,1193,0.1193
33389,3729,08,2.9185454881691877,38.88207440407195,1.53,1383,0.1383
29260,3729,03,2.9185454881691877,38.88207440407195,1.53,1515,0.1515
41647,3729,05,2.9185454881691877,38.88207440407195,1.53,1228,0.1228
25131,3729,11,2.9185454881691877,38.88207440407195,1.53,1388,0.1388
74679,3729,08,2.9185454881691877,38.88207440407195,1.53,1234,0.1234
78808,3729,12,2.9185454881691877,38.88207440407195,1.53,1173,0.1173
70550,3729,03,2.9185454881691877,38.88207440407195,1.53,1289,0.1289
66421,3729,11,2.9185454881691877,38.88207440407195,1.53,1194,0.1194
58163,3729,04,2.9185454881691877,38.88207440407195,1.53,1204,0.1204
54034,3729,02,2.9185454881691877,38.88207440407195,1.53,1523,0.1523
62292,3729,07,2.9185454881691877,38.88207440407195,1.53,1186,0.1186
49905,3729,06,2.9185454881691877,38.88207440407195,1.53,1218,0.1218
66422,3730,11,2.963461690753022,38.88207411037259,4.33,1194,0.1194
58164,3730,04,2.963461690753022,38.88207411037259,4.33,1204,0.1204
62293,3730,07,2.963461690753022,38.88207411037259,4.33,1186,0.1186
54035,3730,02,2.963461690753022,38.88207411037259,4.33,1523,0.1523
70551,3730,03,2.963461690753022,38.88207411037259,4.33,1289,0.1289
49906,3730,06,2.963461690753022,38.88207411037259,4.33,1218,0.1218
33390,3730,08,2.963461690753022,38.88207411037259,4.33,1383,0.1383
29261,3730,03,2.963461690753022,38.88207411037259,4.33,1515,0.1515
25132,3730,11,2.963461690753022,38.88207411037259,4.33,1388,0.1388
41648,3730,05,2.963461690753022,38.88207411037259,4.33,1228,0.1228
45777,3730,8A,2.963461690753022,38.88207411037259,4.33,1193,0.1193
37519,3730,12,2.963461690753022,38.88207411037259,4.33,1430,0.143
16874,3730,04,2.963461690753022,38.88207411037259,4.33,1430,0.143
358,3730,05,2.963461690753022,38.88207411037259,4.33,1427,0.1427
21003,3730,07,2.963461690753022,38.88207411037259,4.33,1410,0.141
8616,3730,06,2.963461690753022,38.88207411037259,4.33,1374,0.1374
4487,3730,8A,2.963461690753022,38.88207411037259,4.33,1460,0.146
12745,3730,02,2.963461690753022,38.88207411037259,4.33,1677,0.1677
74680,3730,08,2.963461690753022,38.88207411037259,4.33,1234,0.1234
78809,3730,12,2.963461690753022,38.88207411037259,4.33,1173,0.1173
78810,3731,12,3.0083778861503347,38.88207374674482,2.34,1173,0.1173
74681,3731,08,3.0083778861503347,38.88207374674482,2.34,1234,0.1234
41649,3731,05,3.0083778861503347,38.88207374674482,2.34,1228,0.1228
33391,3731,08,3.0083778861503347,38.88207374674482,2.34,1383,0.1383
25133,3731,11,3.0083778861503347,38.88207374674482,2.34,1388,0.1388
45778,3731,8A,3.0083778861503347,38.88207374674482,2.34,1193,0.1193
37520,3731,12,3.0083778861503347,38.88207374674482,2.34,1430,0.143
29262,3731,03,3.0083778861503347,38.88207374674482,2.34,1515,0.1515
49907,3731,06,3.0083778861503347,38.88207374674482,2.34,1218,0.1218
66423,3731,11,3.0083778861503347,38.88207374674482,2.34,1194,0.1194
58165,3731,04,3.0083778861503347,38.88207374674482,2.34,1204,0.1204
54036,3731,02,3.0083778861503347,38.88207374674482,2.34,1523,0.1523
70552,3731,03,3.0083778861503347,38.88207374674482,2.34,1289,0.1289
62294,3731,07,3.0083778861503347,38.88207374674482,2.34,1186,0.1186
8617,3731,06,3.0083778861503347,38.88207374674482,2.34,1374,0.1374
4488,3731,8A,3.0083778861503347,38.88207374674482,2.34,1460,0.146
16875,3731,04,3.0083778861503347,38.88207374674482,2.34,1430,0.143
359,3731,05,3.0083778861503347,38.88207374674482,2.34,1427,0.1427
12746,3731,02,3.0083778861503347,38.88207374674482,2.34,1677,0.1677
21004,3731,07,3.0083778861503347,38.88207374674482,2.34,1410,0.141
12747,3732,02,3.0533842337746155,38.88208061371508,1.13,1677,0.1677
8618,3732,06,3.0533842337746155,38.88208061371508,1.13,1374,0.1374
16876,3732,04,3.0533842337746155,38.88208061371508,1.13,1430,0.143
21005,3732,07,3.0533842337746155,38.88208061371508,1.13,1410,0.141
4489,3732,8A,3.0533842337746155,38.88208061371508,1.13,1460,0.146
360,3732,05,3.0533842337746155,38.88208061371508,1.13,1427,0.1427
29263,3732,03,3.0533842337746155,38.88208061371508,1.13,1515,0.1515
41650,3732,05,3.0533842337746155,38.88208061371508,1.13,1228,0.1228
33392,3732,08,3.0533842337746155,38.88208061371508,1.13,1383,0.1383
37521,3732,12,3.0533842337746155,38.88208061371508,1.13,1430,0.143
25134,3732,11,3.0533842337746155,38.88208061371508,1.13,1388,0.1388
45779,3732,8A,3.0533842337746155,38.88208061371508,1.13,1193,0.1193
74682,3732,08,3.0533842337746155,38.88208061371508,1.13,1234,0.1234
78811,3732,12,3.0533842337746155,38.88208061371508,1.13,1173,0.1173
49908,3732,06,3.0533842337746155,38.88208061371508,1.13,1218,0.1218
54037,3732,02,3.0533842337746155,38.88208061371508,1.13,1523,0.1523
66424,3732,11,3.0533842337746155,38.88208061371508,1.13,1194,0.1194
62295,3732,07,3.0533842337746155,38.88208061371508,1.13,1186,0.1186
70553,3732,03,3.0533842337746155,38.88208061371508,1.13,1289,0.1289
58166,3732,04,3.0533842337746155,38.88208061371508,1.13,1204,0.1204
62296,3733,07,2.2897167700249814,38.847101082972586,3.6,1186,0.1186
