id,datoid,band,long,lat,read,map,map_rescaled
39737,4289,05,2.5310453083479687,39.01089259866701,3.58,1327.5,0.13275
39738,13501,06,5.029640064916928,38.1439855242683,2.44,1296,0.1296
39739,8042,03,3.1872234293532955,39.26543347884069,7.93,1402,0.1402
39740,8518,06,2.2897204872536268,37.541050703527986,2.9,1296,0.1296
39741,7773,08,3.6821243950997977,38.60180678644453,3.46,1308.5,0.13085
39742,13223,12,5.164385976824266,38.42607293381846,6.9,1301.5,0.13015
39743,5043,11,2.1964983504467717,38.18189909744659,6.87,1291,0.1291
39744,11195,03,3.5471863587060164,38.002487399816694,1.71,1402,0.1402
39745,7508,11,3.86143018205374,39.09186556368475,5.7,1291,0.1291
39746,5039,05,2.199616533053667,38.21729071641985,5.61,1327.5,0.13275
39747,8532,11,2.289619834619302,37.82517522357566,1.57,1291,0.1291
39748,7673,03,3.8617882253731617,38.81210482773925,2.06,1402,0.1402
39749,8226,02,3.5024585454136754,38.812107893617714,2.99,1600,0.16
39750,4563,02,2.2857288700010363,39.22476507241606,9.67,1600,0.16
39751,5915,12,2.5146155179584633,37.2562924919819,2.92,1301.5,0.13015
39752,4905,03,1.9170346116324024,38.585352492629944,12.54,1402,0.1402
39753,8728,07,1.8086461621882097,37.348578704838914,3.23,1298,0.1298
39754,4706,05,2.9185432774152735,38.00260036680278,0.19,1327.5,0.13275
39755,4196,08,3.0532932910301973,37.860892934780296,1.68,1308.5,0.13085
39756,13342,12,4.894939190046362,38.35499526394487,2.7,1301.5,0.13015
39757,3854,11,2.334636030474043,39.19605980841064,7.56,1291,0.1291
39758,11333,06,3.4126186653645267,37.754431281829866,0.97,1296,0.1296
39759,13218,08,4.939872449840812,38.42618556888954,1.22,1308.5,0.13085
39760,4202,06,3.2054333779036748,38.0790227745826,1.47,1296,0.1296
39761,8087,03,3.547503076827423,39.1261920066491,5.39,1402,0.1402
39762,8783,02,1.720340508524602,37.88865886609967,1.85,1600,0.16
39763,8684,02,1.6386563098707805,37.465053567122396,3.35,1600,0.16
39764,4737,05,1.8839861079626181,38.35895787355374,2.01,1327.5,0.13275
39765,4565,12,1.7220580639916412,38.7710692368618,6.73,1301.5,0.13015
39766,4445,07,2.059763225343956,39.17659780280748,10.6,1298,0.1298
39767,7655,05,3.9516208389499776,38.84709402372333,4.07,1327.5,0.13275
39768,4990,02,2.6939655837710745,38.49642455433528,2.35,1600,0.16
39769,8327,06,3.45754376216799,38.496424976173536,0.4,1296,0.1296
39770,13229,04,4.445885204587235,38.25000790717733,0.7,1317,0.1317
39771,4155,06,3.1880444392173244,38.24993236625371,2.49,1296,0.1296
39772,4663,07,3.143126225305569,38.108702035207685,0.69,1298,0.1298
39773,3951,05,2.8311581588643375,39.020398625520826,6.16,1327.5,0.13275
39774,11210,03,4.221108418224933,38.00259199285396,2.77,1402,0.1402
39775,3848,04,2.9634661149557964,39.230859379990974,13.32,1317,0.1317
39776,4795,03,3.224175625870606,38.26516160757947,0.64,1402,0.1402
39777,4124,03,3.682084279034155,38.320394177995134,1.68,1402,0.1402
39778,4230,03,2.963461955756031,38.35567520214496,1.76,1402,0.1402
39779,5997,05,3.0982007449214795,37.11245379578128,2.93,1327.5,0.13275
39780,13251,8A,4.753842311251178,38.20324239903085,0.27,1326.5,0.13265
39781,7750,06,4.17620007679815,38.67197021622808,4.55,1296,0.1296
39782,8606,03,2.3346366485149583,37.46978799264061,3.54,1402,0.1402
39783,4462,02,2.1921129728590625,39.13158046533256,39.44,1600,0.16
39784,5719,06,3.098208198243392,37.75443252476035,2.72,1296,0.1296
39785,5738,03,3.2778707439258996,37.683372549574386,0.65,1402,0.1402
39786,7898,08,3.906701811164574,38.426079929091344,1.46,1308.5,0.13085
39787,3845,07,2.8287168882650615,39.230859776618956,3.18,1298,0.1298
39788,13218,11,4.939872449840812,38.42618556888954,1.22,1291,0.1291
39789,8691,04,1.9522694979227464,37.44821772666579,2.36,1317,0.1317
39790,13200,05,4.805027796914075,38.461167112658764,4.06,1327.5,0.13275
39791,5158,11,2.6041311079866754,38.17935222361113,2.38,1291,0.1291
39792,4038,8A,2.782815150271227,38.81225011383522,4.56,1326.5,0.13265
39793,8197,04,3.0982110845304,38.88207353695957,4.61,1317,0.1317
39794,5021,03,2.119373070418822,38.32756597229051,2.72,1402,0.1402
39795,4896,04,2.234847424535942,38.603307691599355,0.57,1317,0.1317
39796,4203,02,3.1355611170392734,37.977870470197,0.21,1600,0.16
39797,4381,8A,2.1695453094418333,38.888272343839816,2.23,1326.5,0.13265
39798,13251,11,4.753842311251178,38.20324239903085,0.27,1291,0.1291
39799,3956,07,3.0536296957310554,39.02176634160456,5.91,1298,0.1298
39800,13247,8A,5.333482973817873,38.28042064441142,1.4,1326.5,0.13265
39801,5098,04,2.693965779603807,38.390888622946704,0.92,1317,0.1317
39802,13485,05,4.310851921620509,38.14431054427955,0.29,1327.5,0.13275
39803,5165,8A,2.4693826251009954,38.14403620784497,1.73,1326.5,0.13265
39804,7478,06,4.041457704253032,39.19604855112218,2.76,1296,0.1296
39805,8381,03,3.363399721215969,38.93320559990964,1.03,1402,0.1402
39806,13301,03,4.5805322236598895,38.21457135335025,1.49,1402,0.1402
39807,13196,06,4.625402600486135,38.46125152857002,5.53,1296,0.1296
39808,5065,08,2.649049260812992,38.46126295189714,2.09,1308.5,0.13085
39809,7447,04,3.996641026019525,39.26576522946827,2.34,1317,0.1317
39810,6029,05,3.3292154011756736,37.23896086116404,10.57,1327.5,0.13275
39811,13344,06,4.984724835208548,38.35566445950636,2.63,1296,0.1296
39812,11219,04,3.77284492955458,37.96670327085781,0.52,1317,0.1317
39813,13425,12,4.805063704372611,38.285187443848855,1.55,1301.5,0.13015
39814,8536,02,2.4693826152195273,37.825424252556296,2.79,1600,0.16
39815,8906,11,1.842412915640042,37.73961443648012,1.67,1291,0.1291
39816,7447,8A,3.996641026019525,39.26576522946827,2.34,1326.5,0.13265
39817,4923,8A,2.048577397137893,38.54311515419149,2.35,1326.5,0.13265
39818,11311,06,3.9516100483867844,37.82559725113778,2.56,1296,0.1296
39819,4892,04,2.0547552155513555,38.61311847251704,4.36,1317,0.1317
39820,3821,06,3.1411661525595913,39.30270291501126,9.49,1296,0.1296
39821,4361,03,1.9040894131794546,38.93755590722464,7.66,1402,0.1402
39822,8244,06,3.367709673557478,38.74207816113593,2.29,1296,0.1296
39823,4394,8A,2.167167692565274,38.853719377142035,1.23,1326.5,0.13265
39824,5748,06,2.8736258091052034,37.61224675462466,0.88,1296,0.1296
39825,5103,11,2.4693824193867955,38.35567548391907,0.66,1291,0.1291
39826,8341,05,3.2778799157249505,38.46126389446222,0.53,1327.5,0.13275
39827,13229,05,4.445885204587235,38.25000790717733,0.7,1327.5,0.13275
39828,13566,06,4.894894205111879,37.96719377796745,1.47,1296,0.1296
39829,7419,03,4.355878206454206,39.369875561198,12.02,1402,0.1402
39830,4299,05,2.255722589194353,39.337682206834,3.49,1327.5,0.13275
39831,4498,12,1.7556902273560302,38.806152329861554,9.75,1301.5,0.13015
39832,5078,11,2.334443609543554,38.39071918287968,2.38,1291,0.1291
39833,8562,04,2.379478665527685,37.75439042136663,1.32,1317,0.1317
39834,4422,8A,2.1108716705897708,39.24201618806049,1.14,1326.5,0.13265
39835,5907,8A,3.188033308192639,37.29133282372532,1.27,1326.5,0.13265
39836,8216,08,3.502458917316203,38.84709736095027,0.85,1308.5,0.13085
39837,13164,05,4.984724888209149,38.60179412876838,19.12,1327.5,0.13275
39838,8354,06,3.2329630349130762,38.42608475681449,1.24,1296,0.1296
39839,7617,02,3.951621243191855,38.91702221583415,2.31,1600,0.16
39840,5779,05,3.2329889647837526,37.54102206236411,0.61,1327.5,0.13275
39841,4176,08,3.232960480104408,38.21465051650313,2.54,1308.5,0.13085
39842,4974,07,2.42472612726243,38.531547928695105,2.38,1298,0.1298
39843,8156,07,3.5024578402361772,38.67197732788886,1.46,1298,0.1298
39844,7784,8A,4.221115099894016,38.60180085425605,1.83,1326.5,0.13265
39845,11436,05,4.051253497354755,37.94383587476465,1.33,1327.5,0.13275
39846,11196,07,3.5922375214831916,38.002622005988165,0.92,1298,0.1298
39847,4297,07,2.0332931896026674,39.349153838006956,26.66,1298,0.1298
39848,3900,06,2.648530446905486,39.161596549429845,11.52,1296,0.1296
39849,7631,03,3.771956466992497,38.88206795667162,1.69,1402,0.1402
39850,4984,08,2.424393802709593,38.496811203214804,1.9,1308.5,0.13085
39851,13491,12,4.580702899072295,38.144006761355314,2.59,1301.5,0.13015
39852,8905,08,1.7976117980238866,37.74244406463057,1.46,1308.5,0.13085
39853,13454,07,4.805063675626522,38.073345551150595,3.55,1298,0.1298
39854,6025,07,3.12207813405665,37.16672742286429,6.62,1298,0.1298
39855,8184,08,3.6372078286982727,38.601807109380225,11.63,1308.5,0.13085
39856,13539,06,4.490144719833759,38.00291333803008,1.3,1296,0.1296
39857,8270,8A,3.682121995699674,38.390886426177964,2.06,1326.5,0.13265
39858,8294,05,3.3227946549531877,38.566698471284134,4.21,1327.5,0.13275
39859,8747,05,2.119380906423045,37.29594043518053,3.85,1327.5,0.13275
39860,4339,03,1.683126909446135,38.98480339491987,2.72,1402,0.1402
39861,7927,04,3.771952622203081,38.35567216602891,0.75,1317,0.1317
39862,4670,06,3.5024522536134253,38.10870271376598,0.75,1296,0.1296
39863,11273,03,4.131275080605998,37.896340019588656,2.47,1402,0.1402
39864,11449,07,3.322875727907579,37.633163621271464,1.89,1298,0.1298
39865,11179,8A,3.6821147516852224,38.03798613215004,3.04,1326.5,0.13265
39866,5209,05,2.3795512799453613,37.96720014467309,2.9,1327.5,0.13275
39867,7829,04,4.040836418622751,38.249704720087436,0.67,1317,0.1317
39868,3856,05,2.424469443551461,39.19606005903671,7.04,1327.5,0.13275
39869,4918,07,1.77961598897262,38.557891713418,4.62,1298,0.1298
39870,4607,03,1.8763278273333692,39.06943388105973,2.48,1402,0.1402
39871,11240,07,3.682195289243705,37.93203490885465,0.45,1298,0.1298
39872,11403,05,3.411978670521824,37.50507071956587,1.53,1327.5,0.13275
39873,8127,04,3.1431296604632153,38.98688920743474,3.34,1317,0.1317
39874,5850,12,3.277759006080969,37.39845657311915,12.48,1301.5,0.13015
39875,8319,08,3.0982120412361773,38.496425925309595,0.84,1308.5,0.13085
39876,11337,04,3.5922821938039555,37.754429925260006,1.83,1317,0.1317
39877,7572,05,3.682124629560087,38.986884061321454,2.02,1327.5,0.13275
39878,7931,02,3.951615988047443,38.35566882700552,1.87,1600,0.16
39879,4029,08,2.9185464233153984,38.91703058214655,5.91,1308.5,0.13085
39880,8204,06,3.4566987960319633,38.88270664505413,1,1296,0.1296
39881,4738,08,1.916225413716044,38.36515905508404,3.85,1308.5,0.13085
39882,4132,8A,3.0532944094327257,38.28519730848429,1.04,1326.5,0.13265
39883,8764,03,1.5722279319892063,37.21799387742206,2.73,1402,0.1402
39884,13536,02,4.355776188380649,38.00265143158918,1.58,1600,0.16
39885,11394,8A,3.547364795562477,37.57665550099431,2.76,1326.5,0.13265
39886,4671,11,3.547368181312783,38.10870307425007,0.44,1291,0.1291
39887,5041,06,2.1071974667546174,38.186927117941245,2.68,1296,0.1296
39888,7902,06,4.086320140870482,38.42605470669579,3.73,1296,0.1296
39889,5162,05,2.28983441519122,38.14405702102363,2.09,1327.5,0.13275
39890,13238,8A,5.179836816454804,38.37048407250513,5.15,1326.5,0.13265
39891,11363,06,3.5019466422456507,37.68364173470658,2.05,1296,0.1296
39892,8237,11,3.0532929793147936,38.742078938868396,2.6,1291,0.1291
39893,4761,07,2.4046947941678423,38.08436987393844,0.59,1298,0.1298
39894,8447,02,2.0450702440129738,37.478714602968616,2.63,1600,0.16
39895,7667,02,3.5473747641671856,38.81210744563549,0.96,1600,0.16
39896,8550,04,2.4693823681828246,37.78993732960561,3.35,1317,0.1317
39897,13588,02,4.9861620228821515,37.89624129359009,3.16,1600,0.16
39898,3856,07,2.424469443551461,39.19606005903671,7.04,1298,0.1298
39899,5118,05,2.6490485789916907,38.32044528850584,0.5,1327.5,0.13275
39900,8237,08,3.0532929793147936,38.742078938868396,2.6,1308.5,0.13085
39901,8791,07,2.1237204843043087,37.86663443685333,1.43,1298,0.1298
39902,7850,08,3.951825241609726,38.53153068392337,0.7,1308.5,0.13085
39903,8771,06,1.9506321377560665,37.94713958493578,1.54,1296,0.1296
39904,8666,12,2.3867464197568378,37.84304748890028,1.32,1301.5,0.13015
39905,5727,06,3.1431234629860705,37.718911320291404,0.32,1296,0.1296
39906,7956,02,3.951650362980105,38.143912126982855,1.39,1600,0.16
39907,4414,8A,2.204910858385198,39.27047249036438,9.83,1326.5,0.13265
39908,7650,03,3.7270400380332105,38.84709565385727,1.64,1402,0.1402
39909,5157,03,2.5592149808613245,38.179352287164406,0.91,1402,0.1402
39910,4140,07,3.4575423293551113,38.28519600401149,1.13,1298,0.1298
39911,4184,07,3.592322778790176,38.21455919231263,3.87,1298,0.1298
39912,6003,8A,2.7388786880654945,37.07662913778674,4.64,1326.5,0.13265
39913,13224,06,5.211331428719162,38.42622774453824,4.79,1296,0.1296
39914,7455,11,4.355875331845297,39.26563004649329,2.89,1291,0.1291
39915,8775,02,1.8578732980738428,37.916671569957984,3.02,1600,0.16
39916,13273,8A,4.490656754155814,38.25005023489251,4.35,1326.5,0.13265
39917,4051,04,2.5593749097279868,38.77717921071527,2.71,1317,0.1317
39918,8081,05,3.2772249612378217,39.12417232161243,1.27,1327.5,0.13275
39919,13606,03,4.80509059005075,37.82551839743983,4.56,1402,0.1402
39920,4310,07,1.823984059333021,39.04702988699146,4.91,1298,0.1298
39921,8486,8A,2.78379400850372,37.64781919045863,3.17,1326.5,0.13265
39922,8427,8A,1.6894359115354836,37.533879719559515,2.94,1326.5,0.13265
39923,13274,12,4.535572031474906,38.24992325167301,4.23,1301.5,0.13015
39924,4269,08,2.6041301369078527,38.63689982999854,1.2,1308.5,0.13085
39925,4083,04,3.0532949744730393,38.39088827090044,1.52,1317,0.1317
39926,7566,03,4.535532644841274,39.021782721486524,1.91,1402,0.1402
39927,13247,04,5.333482973817873,38.28042064441142,1.4,1317,0.1317
39928,5863,02,2.963456211029789,37.36276579759749,1.18,1600,0.16
39929,8254,02,3.232959726417885,38.707037457389085,2.03,1600,0.16
39930,8601,12,2.6490471614501727,37.505428382101044,1.92,1301.5,0.13015
39931,4381,07,2.1695453094418333,38.888272343839816,2.23,1298,0.1298
39932,4443,8A,1.9701613170984082,39.17773246226395,5.66,1326.5,0.13265
39933,13349,11,5.208852083026569,38.35543900461498,0.87,1291,0.1291
39934,5716,07,2.9634597450021167,37.75443298642023,0.33,1298,0.1298
39935,5971,04,3.2329482163041496,37.18405571282351,7.34,1317,0.1317
39936,13267,05,4.441959612609713,38.09018124533771,4.38,1327.5,0.13275
39937,11360,08,3.3677020881832185,37.68337216567348,2.78,1308.5,0.13085
39938,7680,05,4.175806153867964,38.812284629389055,1.94,1327.5,0.13275
39939,8862,12,2.1919960382602137,37.43243552381973,4.7,1301.5,0.13015
39940,7794,02,3.90665830845031,38.56674332509133,1.21,1600,0.16
39941,13618,03,4.312100578068805,37.99551596870475,0.58,1402,0.1402
39942,11282,06,3.5473666389054404,37.86089133193682,1.16,1296,0.1296
39943,8485,08,2.738877944260439,37.64781922602204,2.02,1308.5,0.13085
39944,8764,8A,1.5722279319892063,37.21799387742206,2.73,1326.5,0.13265
39945,7500,8A,4.131550857110016,39.12623433484131,3.05,1326.5,0.13265
39946,13578,02,4.895100809542389,37.93167650129537,0.79,1600,0.16
39947,4894,04,2.1445093190672844,38.6082607240515,1.26,1317,0.1317
39948,11295,06,3.2329561214786495,37.82542274118508,1.15,1296,0.1296
39949,11381,03,3.415464861459588,37.61097818027936,0.75,1402,0.1402
39950,5810,8A,3.2778679330973755,37.46978752208061,6.49,1326.5,0.13265
39951,8455,12,2.5592155764443576,37.896346534209734,0.37,1301.5,0.13015
39952,3799,11,2.8707502210323614,39.3326998795187,6.7,1291,0.1291
39953,3978,05,2.5142999541721966,38.951968627543295,0.7,1327.5,0.13275
39954,4481,8A,1.6029884787326245,39.09422208933675,12.74,1326.5,0.13265
39955,13478,03,4.355524648422998,38.24986681461536,2.07,1402,0.1402
39956,4966,02,2.4248427752987034,38.56633819993782,1.72,1600,0.16
39957,8221,8A,3.2780842195700175,38.812838065916196,1.03,1326.5,0.13265
39958,8460,04,2.42439513850442,37.85990088856569,1.74,1317,0.1317
39959,11180,02,3.727030906658348,38.03798615337549,0.67,1600,0.16
39960,4678,04,2.9185435208587154,38.0733515691972,1.12,1317,0.1317
39961,4391,03,2.0322067617081614,38.86050008035427,3.6,1402,0.1402
39962,7967,07,4.0630707585605474,39.141230175215526,2.31,1298,0.1298
39963,7519,02,4.625366041749017,39.09153865983523,2.3,1600,0.16
39964,5229,11,2.7388794767863134,37.93178193213632,0.5,1291,0.1291
39965,8457,06,2.289718676250014,37.86089330357615,0.66,1296,0.1296
39966,3870,12,3.098215665040034,39.196057629356176,10.38,1301.5,0.13015
39967,5191,08,2.559215356357113,38.07335294818549,0.84,1308.5,0.13085
39968,4783,11,2.40647401628419,37.92359772523763,12.81,1291,0.1291
39969,8303,12,3.098211881336057,38.53157088658162,2.79,1301.5,0.13015
39970,8553,08,2.604130611218323,37.789937698756205,1.07,1308.5,0.13085
39971,4321,08,1.5524208300676332,39.02794354915109,23.82,1308.5,0.13085
39972,3725,08,2.7390048079381235,38.88255620923036,1.01,1308.5,0.13085
39973,8675,02,2.432445115140265,37.43821846810568,2.5,1600,0.16
39974,7909,8A,4.400199772828979,38.426305853521235,2.43,1326.5,0.13265
39975,8181,06,3.502350539170435,38.60176587188485,11.34,1296,0.1296
39976,7606,05,4.310951191747612,38.951959385120674,3.67,1327.5,0.13275
39977,5223,07,2.469383742605209,37.93178182585529,0.9,1298,0.1298
39978,8417,06,1.8718149788068437,37.55963165573263,2.31,1296,0.1296
39979,13292,05,4.176249812922171,38.21464191979543,0.18,1327.5,0.13275
39980,3928,11,2.648906025339254,39.056751923772076,2.08,1291,0.1291
39981,7508,8A,3.86143018205374,39.09186556368475,5.7,1326.5,0.13265
39982,7755,05,4.402890306156662,38.67416382148776,3.84,1327.5,0.13275
39983,5973,05,3.3683519914435056,37.18396925073487,7.4,1327.5,0.13275
39984,11403,02,3.411978670521824,37.50507071956587,1.53,1600,0.16
39985,7909,03,4.400199772828979,38.426305853521235,2.43,1402,0.1402
39986,5970,05,3.1880324044874637,37.18405591321562,6.77,1327.5,0.13275
39987,7755,12,4.402890306156662,38.67416382148776,3.84,1301.5,0.13015
39988,5227,06,2.649469908622879,37.93160485358384,0.17,1296,0.1296
39989,5078,04,2.334443609543554,38.39071918287968,2.38,1317,0.1317
39990,8480,05,2.4686906124134502,37.64833832907843,1.77,1327.5,0.13275
39991,4383,07,1.674361170463263,38.880344353977826,3.75,1298,0.1298
39992,5198,07,2.3795691824706586,38.00253067824775,0.67,1298,0.1298
39993,13618,05,4.312100578068805,37.99551596870475,0.58,1327.5,0.13275
39994,3802,05,3.008383311076335,39.335158838274985,4.94,1327.5,0.13275
39995,5852,12,3.367698998876956,37.39845630193235,3.59,1301.5,0.13015
39996,4289,8A,2.5310453083479687,39.01089259866701,3.58,1326.5,0.13265
39997,8038,05,3.322908258598963,39.300012129235995,12.97,1327.5,0.13275
39998,5839,03,2.78379482956389,37.39845576669522,1.54,1402,0.1402
39999,4425,12,1.706432170560002,39.2283250205273,16.94,1301.5,0.13015
40000,7952,08,3.9965307703948136,38.17934572705469,1.02,1308.5,0.13085
40001,7551,03,3.861789158722742,39.02178735558964,2.68,1402,0.1402
40002,3886,02,2.40142537928455,39.01080931151506,6.2,1600,0.16
40003,7957,03,3.8617812517516117,38.10870232500863,0.61,1402,0.1402
40004,5117,07,2.604132141947567,38.320445260314735,0.17,1298,0.1298
40005,11441,02,3.326568115440714,37.66280934750657,2.13,1600,0.16
40006,4368,06,2.217925616983856,38.920361742901,3.24,1296,0.1296
40007,4402,11,1.984192587713009,38.82802109042287,16.98,1291,0.1291
40008,11248,03,4.041443618669377,37.931777787176664,0.44,1402,0.1402
40009,8274,8A,3.5480030710297266,38.35515956778284,3.48,1326.5,0.13265
40010,4950,08,2.2226428142712136,37.9678034919868,1.84,1308.5,0.13085
40011,4622,08,2.8287143172867184,38.49642512381692,2.72,1308.5,0.13085
40012,4389,06,1.9425610255582169,38.86531555861058,9.14,1296,0.1296
40013,4613,11,3.0083790117393856,38.56669842211772,1.72,1291,0.1291
